EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
286243.000,269885.900,712283.800,462843.700,685973.600,272851.200,263292.900,318607.100,0.000
286578.300,270216.400,712306.800,463302.200,686308.800,273091.300,263648.000,318878.300,0.000
286797.800,270428.700,712317.700,463698.400,686614.400,273320.100,263985.600,319139.500,0.000
286458.400,270093.600,712291.800,463236.300,686219.300,273078.600,263630.600,318872.500,0.000
286232.200,269873.700,712280.200,462822.600,685949.900,272845.800,263282.800,318604.900,0.000
286505.800,270142.800,712300.900,463185.900,686230.900,273028.400,263555.200,318812.300,0.000
286801.200,270430.100,712320.700,463679.900,686611.500,273306.700,263966.300,319126.500,0.000
286539.500,270170.500,712300.400,463350.200,686324.100,273142.900,263726.100,318944.600,0.000
286229.700,269867.900,712281.600,462823.200,685957.800,272848.900,263295.000,318609.800,0.000
286428.500,270063.700,712295.500,463056.400,686148.500,272957.100,263461.900,318730.900,0.000
286771.500,270398.700,712320.200,463610.700,686567.800,273265.000,263915.000,319078.800,0.000
286609.200,270237.000,712307.300,463438.700,686410.100,273188.600,263799.300,318994.600,0.000
286238.300,269874.600,712283.400,462841.500,685972.500,272857.500,263314.800,318619.000,0.000
286366.000,269999.100,712294.900,462947.900,686088.000,272897.300,263380.000,318661.900,0.000
286737.700,270363.000,712319.600,463526.600,686518.100,273211.000,263845.200,319015.000,0.000
286676.900,270302.400,712311.100,463522.100,686493.600,273222.400,263864.700,319033.500,0.000
286283.000,269918.800,712284.800,462911.900,686024.300,272893.400,263378.800,318661.300,0.000
286315.600,269949.900,712288.500,462870.600,686034.500,272850.900,263325.300,318610.400,0.000
286686.400,270313.200,712313.200,463429.100,686444.400,273147.400,263770.800,318947.600,0.000
286739.800,270362.600,712315.100,463589.700,686560.900,273250.500,263923.500,319069.300,0.000
286333.300,269962.800,712286.500,462988.600,686082.400,272927.700,263449.100,318704.200,0.000
286269.200,269900.600,712286.500,462803.100,685989.900,272811.200,263281.800,318566.700,0.000
286627.400,270254.300,712312.100,463315.300,686361.900,273079.900,263683.600,318870.600,0.000
286776.500,270399.700,712317.900,463618.600,686592.800,273255.100,263947.100,319072.800,0.000
286396.900,270030.500,712290.400,463086.100,686150.300,272970.100,263531.200,318756.500,0.000
286235.700,269876.400,712283.300,462765.100,685958.400,272777.200,263252.900,318538.800,0.000
286548.000,270181.000,712305.800,463200.100,686288.200,272993.100,263584.600,318790.000,0.000
286790.900,270415.300,712321.900,463626.800,686616.900,273237.900,263946.400,319068.600,0.000
286471.100,270102.600,712295.300,463197.600,686253.500,273015.800,263620.300,318820.500,0.000
286225.500,269864.100,712281.000,462755.600,685961.900,272764.500,263252.000,318532.900,0.000
286486.300,270122.000,712302.800,463093.500,686221.600,272930.700,263503.300,318721.700,0.000
286791.000,270418.900,712322.300,463604.600,686612.200,273216.600,263925.100,319044.700,0.000
286551.300,270182.900,712303.300,463314.800,686350.900,273075.700,263715.800,318885.800,0.000
286229.100,269870.600,712284.300,462772.700,685963.600,272775.300,263274.300,318540.300,0.000
286409.800,270049.200,712297.200,462977.300,686140.100,272864.300,263416.300,318642.400,0.000
286757.500,270387.000,712318.800,463537.300,686561.400,273171.300,263870.900,318991.500,0.000
286617.700,270245.600,712305.500,463403.900,686431.300,273113.800,263790.500,318933.400,0.000
286250.000,269883.800,712284.500,462809.500,685988.600,272791.100,263313.200,318566.100,0.000
286352.500,269983.000,712293.100,462882.600,686069.900,272811.900,263349.000,318585.800,0.000
286721.500,270341.700,712316.000,463455.200,686487.400,273116.700,263804.100,318929.500,0.000
286690.000,270308.300,712312.700,463490.800,686498.800,273147.800,263855.100,318968.400,0.000
286281.500,269908.900,712285.700,462873.300,686023.300,272807.800,263361.400,318587.700,0.000
286291.300,269920.000,712287.000,462799.300,686016.400,272746.600,263279.800,318517.800,0.000
286663.800,270285.600,712311.100,463354.100,686427.800,273042.800,263718.600,318849.600,0.000
286746.600,270366.300,712314.000,463551.900,686573.600,273170.900,263902.800,318991.200,0.000
286353.700,269980.100,712287.900,462968.600,686104.000,272863.800,263446.300,318641.400,0.000
286271.800,269901.600,712287.900,462753.000,685994.600,272733.600,263258.700,318488.600,0.000
286617.800,270241.500,712312.500,463250.400,686360.600,272995.300,263649.600,318784.200,0.000
286795.100,270414.300,712322.900,463587.400,686619.600,273194.600,263942.700,319012.300,0.000
286423.100,270051.900,712292.800,463067.300,686187.900,272920.700,263540.600,318706.100,0.000
286244.600,269880.200,712283.900,462716.500,685970.900,272718.400,263243.600,318473.800,0.000
286552.300,270181.600,712304.800,463135.500,686279.100,272932.100,263564.000,318715.600,0.000
286806.200,270428.200,712322.100,463582.600,686625.400,273188.700,263943.300,319003.800,0.000
286500.900,270129.300,712298.600,463178.300,686283.400,272981.800,263640.300,318769.900,0.000
286236.300,269872.500,712282.000,462709.200,685967.500,272716.900,263253.300,318468.700,0.000
286482.200,270114.800,712301.500,463017.800,686200.600,272869.500,263482.300,318640.400,0.000
286796.200,270422.100,712322.800,463541.600,686599.700,273162.000,263912.500,318970.100,0.000
286574.300,270202.200,712303.300,463282.300,686365.900,273032.300,263725.800,318829.700,0.000
286239.000,269874.200,712282.600,462727.400,685970.900,272724.500,263273.700,318477.600,0.000
286414.200,270043.300,712297.600,462909.200,686134.800,272807.100,263400.100,318567.300,0.000
286772.100,270389.600,712319.400,463476.500,686558.800,273118.600,263862.300,318918.600,0.000
286659.600,270273.800,712307.300,463380.400,686459.100,273083.000,263808.800,318882.400,0.000
286281.800,269903.100,712284.800,462778.700,686007.500,272757.000,263325.800,318512.500,0.000
286367.800,269988.800,712293.600,462820.400,686074.400,272760.700,263336.900,318514.700,0.000
286744.500,270356.400,712319.400,463392.800,686496.700,273071.400,263796.000,318863.500,0.000
286738.300,270349.400,712317.100,463466.400,686541.000,273129.800,263879.900,318932.700,0.000
286333.500,269952.600,712289.400,462853.300,686064.000,272800.200,263393.300,318561.500,0.000
286318.600,269940.600,712291.800,462744.300,686029.000,272720.500,263285.100,318472.200,0.000
286679.600,270293.100,712315.400,463281.200,686423.400,273002.000,263708.300,318796.600,0.000
286775.800,270382.900,712317.900,463506.500,686590.800,273136.400,263908.300,318954.300,0.000
286385.100,269995.900,712291.100,462936.800,686130.300,272837.800,263462.200,318614.700,0.000
286282.000,269897.700,712288.800,462689.500,685997.800,272693.500,263250.900,318445.400,0.000
286615.600,270224.800,712311.100,463163.800,686346.300,272939.300,263622.400,318723.700,0.000
286813.600,270415.500,712322.100,463527.200,686626.600,273152.100,263935.800,318966.900,0.000
286456.500,270068.000,712296.700,463037.100,686212.600,272897.900,263558.500,318680.600,0.000
286251.900,269871.300,712287.000,462654.400,685968.900,272673.800,263233.500,318423.000,0.000
286546.100,270158.900,712307.700,463046.700,686270.500,272871.400,263530.500,318643.200,0.000
286819.200,270424.100,712325.600,463516.900,686630.800,273139.200,263922.500,318940.300,0.000
286532.900,270142.800,712302.600,463144.100,686309.600,272949.900,263642.600,318723.000,0.000
286251.100,269867.500,712284.900,462651.400,685977.500,272678.100,263238.400,318406.100,0.000
286482.900,270094.600,712303.300,462934.800,686198.100,272821.000,263450.100,318562.100,0.000
286808.300,270411.600,712325.300,463470.500,686604.300,273118.900,263890.400,318896.100,0.000
286611.600,270216.100,712305.900,463246.700,686397.600,273010.800,263732.500,318774.000,0.000
286270.500,269886.400,712287.400,462688.200,685995.600,272710.200,263283.300,318426.000,0.000
286413.800,270030.800,712299.800,462838.000,686134.300,272773.000,263382.800,318490.100,0.000
286771.900,270377.800,712324.100,463403.700,686557.900,273082.200,263842.600,318831.800,0.000
286682.400,270284.300,712312.800,463342.400,686489.900,273066.700,263819.700,318810.700,0.000
286293.600,269906.800,712285.800,462733.400,686026.600,272735.300,263328.700,318429.300,0.000
286363.100,269979.800,712296.100,462751.700,686074.100,272731.300,263323.100,318416.600,0.000
286730.900,270339.700,712322.500,463318.800,686491.100,273039.500,263775.800,318756.400,0.000
286742.800,270351.000,712319.900,463422.200,686558.400,273111.900,263882.600,318834.100,0.000
286338.100,269957.100,712289.100,462812.200,686073.600,272783.800,263400.700,318456.500,0.000
286301.500,269923.200,712288.800,462667.800,686012.600,272686.800,263269.500,318337.200,0.000
286667.100,270280.900,712315.400,463198.500,686402.200,272970.200,263691.600,318648.100,0.000
286791.700,270401.200,712323.100,463465.200,686603.500,273133.900,263931.100,318826.900,0.000
286398.800,270020.200,712295.700,462907.000,686145.200,272838.900,263496.200,318486.800,0.000
286271.400,269901.200,712290.800,462632.200,685988.700,272676.200,263259.700,318290.500,0.000
286604.800,270225.500,712313.600,463101.000,686335.300,272920.000,263625.800,318560.600,0.000
286819.400,270431.200,712327.000,463495.200,686636.300,273148.500,263962.800,318816.100,0.000
286471.900,270088.800,712298.400,463021.800,686233.000,272898.000,263598.900,318533.700,0.000
286254.800,269878.400,712287.800,462617.900,685970.100,272667.300,263262.600,318262.800,0.000
286528.500,270147.600,712305.700,462983.900,686238.300,272846.300,263539.700,318462.300,0.000
286809.700,270423.100,712321.700,463465.700,686605.800,273113.700,263941.300,318765.700,0.000
286541.600,270158.900,712301.100,463127.500,686309.300,272943.300,263692.600,318575.400,0.000
286249.700,269873.000,712285.700,462624.000,685963.600,272666.800,263282.300,318255.500,0.000
286462.100,270082.300,712300.600,462875.400,686173.400,272788.700,263469.200,318391.300,0.000
286796.100,270405.900,712321.200,463417.000,686583.200,273086.800,263915.400,318724.900,0.000
286623.000,270232.900,712307.800,463230.900,686409.900,273002.300,263790.800,318625.100,0.000
286262.200,269883.200,712285.300,462649.000,685984.900,272683.600,263322.900,318253.800,0.000
286391.900,270013.000,712292.400,462764.000,686097.800,272724.200,263394.800,318293.000,0.000
286755.600,270367.800,712318.100,463334.400,686521.800,273035.200,263859.300,318640.300,0.000
286690.600,270299.100,712311.500,463314.900,686489.400,273044.800,263874.200,318652.800,0.000
286299.900,269917.400,712286.100,462701.200,686023.600,272714.300,263385.300,318278.900,0.000
286334.000,269953.100,712290.100,462670.000,686038.900,272676.600,263338.000,318235.500,0.000
286699.000,270311.400,712316.600,463225.500,686446.300,272972.900,263781.300,318567.700,0.000
286735.700,270342.900,712315.300,463360.300,686544.400,273062.600,263916.400,318668.100,0.000
286331.900,269946.500,712286.400,462755.300,686075.000,272737.500,263438.900,318298.500,0.000
286283.500,269901.800,712286.500,462589.300,686006.100,272637.100,263289.500,318179.200,0.000
286641.400,270253.500,712311.800,463109.100,686394.000,272916.400,263701.500,318494.800,0.000
286781.000,270387.600,712318.900,463398.300,686616.600,273091.800,263960.100,318691.800,0.000
286393.900,270007.400,712288.600,462846.700,686159.100,272799.100,263531.600,318357.200,0.000
286246.800,269866.600,712283.000,462532.600,685973.600,272616.000,263265.100,318141.100,0.000
286560.300,270173.800,712303.300,462965.800,686297.300,272839.100,263600.900,318392.600,0.000
286797.800,270405.300,712319.400,463383.100,686623.300,273085.300,263959.600,318673.500,0.000
286466.600,270080.300,712293.600,462936.300,686246.100,272855.700,263622.800,318420.700,0.000
286227.800,269849.100,712281.900,462503.200,685965.300,272611.500,263265.700,318141.400,0.000
286483.800,270100.600,712298.600,462834.400,686226.600,272774.200,263514.600,318322.800,0.000
286788.200,270394.300,712320.700,463338.100,686617.100,273062.900,263934.900,318645.300,0.000
286541.000,270147.800,712300.800,463031.500,686351.900,272915.100,263714.200,318480.100,0.000
286226.900,269844.800,712280.300,462496.600,685978.600,272620.900,263277.100,318142.800,0.000
286423.200,270040.800,712297.300,462722.600,686167.100,272732.300,263441.600,318267.700,0.000
286761.800,270366.800,712320.300,463273.700,686583.300,273035.200,263891.800,318610.600,0.000
286610.700,270216.200,712304.600,463119.600,686435.500,272962.800,263790.900,318533.300,0.000
286243.000,269859.900,712281.400,462525.900,685997.700,272638.100,263311.400,318161.700,0.000
286355.000,269972.400,712291.700,462610.400,686094.700,272669.800,263361.600,318195.500,0.000
286727.400,270336.000,712318.700,463182.600,686523.700,272985.800,263827.900,318555.700,0.000
286683.100,270290.600,712312.500,463198.600,686522.100,273016.900,263869.400,318596.900,0.000
286282.000,269900.700,712285.300,462582.400,686043.300,272685.400,263380.400,318222.200,0.000
286300.000,269919.800,712290.700,462523.900,686043.600,272635.100,263312.800,318159.900,0.000
286658.500,270270.500,712314.300,463069.000,686443.500,272922.900,263747.100,318486.700,0.000
286722.200,270332.800,712315.200,463247.800,686572.800,273035.300,263915.000,318621.100,0.000
286326.400,269946.200,712288.800,462663.600,686103.600,272726.000,263457.500,318276.600,0.000
286254.200,269878.700,712287.100,462461.600,685998.900,272598.800,263276.800,318132.800,0.000
286601.400,270218.000,712310.600,462963.800,686364.600,272861.300,263670.000,318428.000,0.000
286759.800,270369.800,712318.200,463282.200,686607.000,273047.300,263946.400,318635.400,0.000
286395.200,270013.800,712291.500,462764.200,686177.100,272779.700,263547.300,318330.400,0.000
286222.700,269849.100,712285.300,462425.800,685975.000,272587.800,263261.900,318108.700,0.000
286522.500,270142.800,712307.600,462842.600,686287.600,272799.500,263581.500,318351.700,0.000
286768.300,270381.100,712321.000,463278.600,686622.600,273047.300,263948.000,318636.300,0.000
286455.800,270074.900,712295.700,462864.400,686267.300,272834.600,263633.800,318398.500,0.000
286203.000,269828.100,712280.800,462410.100,685964.900,272579.500,263257.600,318100.900,0.000
286456.100,270078.100,712299.100,462728.200,686209.400,272735.900,263493.300,318275.100,0.000
286770.300,270384.400,712322.100,463246.800,686607.400,273026.900,263923.900,318608.700,0.000
286538.900,270154.200,712301.100,462971.900,686360.800,272890.800,263726.300,318464.800,0.000
286213.600,269838.500,712280.600,462430.200,685975.400,272593.300,263284.200,318126.000,0.000
286397.800,270018.300,712296.100,462627.200,686148.200,272689.300,263424.400,318227.200,0.000
286745.200,270356.000,712320.200,463184.000,686567.800,272996.600,263880.300,318569.900,0.000
286610.400,270220.000,712305.800,463063.100,686450.600,272945.100,263808.600,318515.300,0.000
286232.800,269852.100,712281.600,462461.600,686003.300,272616.600,263324.400,318142.700,0.000
286321.900,269941.100,712289.900,462517.600,686077.700,272629.100,263349.400,318155.500,0.000
286694.100,270306.800,712314.800,463090.300,686501.900,272939.800,263811.600,318510.000,0.000
286675.800,270288.800,712311.600,463144.500,686529.900,272984.900,263879.400,318565.500,0.000
286270.600,269893.400,712284.300,462524.700,686048.200,272651.000,263384.400,318184.200,0.000
286266.300,269892.100,712285.900,462430.300,686023.600,272582.000,263285.200,318101.000,0.000
286636.400,270254.700,712311.300,462980.300,686428.300,272875.800,263721.600,318433.700,0.000
286723.400,270339.800,712316.100,463191.100,686586.700,273006.800,263915.100,318584.000,0.000
286321.500,269949.900,712289.000,462610.400,686121.000,272700.300,263458.700,318233.900,0.000
286220.400,269853.900,712285.100,462371.400,685992.900,272554.200,263248.400,318063.300,0.000
286561.200,270190.700,712310.400,462858.400,686353.700,272810.900,263631.000,318350.100,0.000
286741.100,270369.000,712321.200,463205.400,686620.100,273013.000,263929.200,318577.700,0.000
286381.400,270016.700,712294.200,462702.800,686201.400,272753.100,263543.000,318282.400,0.000
286191.500,269827.700,712285.500,462332.800,685970.500,272544.000,263232.800,318041.100,0.000
286490.500,270118.300,712307.900,462736.500,686273.100,272752.800,263541.000,318277.100,0.000
286757.000,270379.000,712325.800,463191.800,686625.500,273013.200,263921.300,318569.400,0.000
286459.800,270085.200,712300.600,462803.700,686286.600,272812.500,263626.200,318343.800,0.000
286186.500,269818.100,712284.100,462324.200,685960.500,272544.900,263230.600,318033.400,0.000
286418.800,270047.200,712299.500,462610.200,686190.800,272682.200,263440.700,318186.600,0.000
286744.200,270366.100,712321.300,463142.300,686596.700,272979.900,263878.400,318523.600,0.000
286536.300,270159.300,712304.100,462902.200,686379.400,272865.200,263710.000,318399.300,0.000
286193.000,269824.700,712283.800,462338.200,685973.800,272555.800,263251.600,318046.400,0.000
286348.400,269977.400,712296.100,462501.200,686120.600,272627.200,263363.300,318126.900,0.000
286713.200,270335.500,712321.800,463072.700,686549.700,272941.500,263829.600,318482.000,0.000
286611.800,270234.800,712311.300,462996.800,686468.000,272915.600,263795.100,318457.200,0.000
286225.600,269854.500,712284.700,462384.800,686010.500,272581.900,263306.200,318079.500,0.000
286287.900,269916.600,712290.300,462393.300,686060.600,272562.100,263293.100,318060.800,0.000
286664.100,270283.000,712316.500,462962.600,686485.900,272870.200,263751.100,318411.400,0.000
286670.000,270285.700,712314.000,463056.100,686542.000,272935.700,263850.800,318492.100,0.000
286266.800,269891.300,712286.800,462451.200,686056.800,272607.500,263367.300,318125.600,0.000
286244.000,269871.000,712287.400,462328.400,686006.800,272522.000,263248.400,318031.200,0.000
286608.300,270228.900,712312.300,462868.000,686401.600,272808.600,263676.800,318359.300,0.000
286715.300,270333.100,712316.700,463109.700,686583.800,272951.400,263894.600,318526.300,0.000
286319.000,269943.300,712289.300,462539.300,686120.600,272646.200,263447.200,318184.800,0.000
286202.300,269829.500,712285.500,462270.600,685969.500,272488.100,263213.700,318001.600,0.000
286535.200,270156.500,712308.800,462738.000,686313.600,272731.200,263576.800,318278.700,0.000
286736.900,270352.500,712319.800,463111.800,686603.000,272947.300,263895.900,318528.300,0.000
286386.600,270008.700,712292.300,462631.000,686204.700,272695.800,263525.800,318248.200,0.000
286179.100,269808.200,712280.800,462235.600,685954.900,272468.500,263192.800,317988.500,0.000
286464.100,270089.000,712303.000,462615.700,686246.100,272660.400,263481.600,318206.700,0.000
286740.300,270359.500,712319.800,463091.600,686609.600,272930.700,263879.900,318511.600,0.000
286458.300,270082.600,712296.300,462735.100,686300.900,272750.800,263615.200,318311.200,0.000
286165.700,269797.100,712280.200,462234.200,685960.600,272473.700,263203.800,317992.000,0.000
286386.800,270013.800,712296.800,462499.500,686174.300,272598.800,263396.900,318136.500,0.000
286720.400,270338.300,712319.600,463041.300,686586.300,272899.500,263843.500,318480.000,0.000
286529.500,270150.200,712303.600,462833.500,686396.300,272800.500,263699.600,318372.600,0.000
286174.600,269805.200,712280.500,462255.500,685977.800,272483.200,263226.900,318009.800,0.000
286317.500,269947.300,712290.500,462388.200,686103.400,272538.800,263312.800,318074.600,0.000
286689.300,270311.800,712319.600,462968.600,686538.900,272859.800,263784.900,318439.600,0.000
286611.700,270232.600,712308.900,462931.900,686488.900,272855.600,263781.100,318441.400,0.000
286212.600,269844.000,712282.200,462314.700,686017.000,272520.400,263287.800,318062.000,0.000
286257.400,269891.600,712288.700,462300.600,686046.500,272494.300,263258.300,318033.200,0.000
286630.800,270256.800,712313.800,462864.500,686462.600,272798.800,263708.400,318378.600,0.000
286662.400,270285.300,712311.600,462990.700,686549.300,272884.400,263834.500,318479.800,0.000
286257.400,269888.100,712282.800,462385.700,686070.800,272560.600,263357.100,318115.300,0.000
286217.900,269850.200,712284.500,462232.100,686010.200,272464.600,263216.200,318003.100,0.000
286577.000,270199.600,712310.000,462755.400,686396.400,272741.400,263627.400,318316.800,0.000
286706.700,270324.400,712315.800,463031.500,686604.100,272907.800,263869.500,318505.500,0.000
286318.600,269944.300,712286.200,462478.300,686147.700,272615.400,263436.000,318176.000,0.000
286188.300,269817.600,712282.400,462188.800,685983.500,272448.900,263188.600,317982.300,0.000
286512.500,270134.300,712308.200,462642.100,686320.600,272688.400,263542.100,318252.100,0.000
286730.700,270347.800,712320.600,463042.500,686630.900,272921.200,263884.100,318516.700,0.000
286389.500,270012.800,712292.600,462586.400,686238.200,272682.700,263533.700,318249.300,0.000
286164.500,269793.100,712282.300,462170.600,685966.400,272449.400,263187.400,317978.900,0.000
286442.300,270064.200,712303.400,462530.400,686239.100,272632.600,263459.200,318186.600,0.000
286733.800,270349.400,712320.700,463025.800,686616.500,272910.300,263866.700,318504.000,0.000
286473.500,270092.500,712298.600,462701.200,686330.100,272745.200,263624.000,318326.800,0.000
286169.300,269793.500,712280.600,462179.400,685966.100,272454.700,263194.400,317996.300,0.000
286369.700,269989.500,712295.900,462413.200,686161.800,272563.300,263358.200,318117.600,0.000
286709.000,270319.900,712319.400,462964.700,686576.300,272865.900,263806.700,318460.900,0.000
286543.000,270157.200,712301.900,462795.900,686412.600,272784.500,263691.500,318375.200,0.000
286176.600,269799.500,712278.900,462206.500,685977.400,272461.800,263215.600,318008.800,0.000
286299.400,269920.500,712292.400,462308.900,686090.800,272501.800,263280.100,318054.700,0.000
286663.700,270276.200,712318.100,462881.000,686519.200,272814.100,263741.500,318408.300,0.000
286601.700,270214.300,712308.400,462874.500,686492.600,272824.300,263756.200,318421.800,0.000
286212.700,269835.600,712283.600,462266.200,686022.900,272495.300,263268.100,318049.100,0.000
286248.900,269871.200,712290.100,462229.100,686040.900,272457.800,263216.600,318004.100,0.000
286622.600,270237.200,712314.800,462790.300,686455.100,272757.500,263662.300,318343.900,0.000
286675.900,270286.900,712316.900,462955.700,686573.900,272860.900,263819.100,318468.700,0.000
286272.900,269888.000,712288.300,462362.800,686101.100,272541.900,263350.000,318110.900,0.000
286208.200,269826.600,712289.100,462177.700,686013.000,272424.800,263182.700,317978.300,0.000
286559.800,270172.800,712315.500,462684.300,686384.200,272689.800,263579.200,318280.400,0.000
286717.200,270321.700,712323.100,462993.300,686620.100,272874.400,263848.500,318491.400,0.000
286340.700,269954.600,712296.400,462461.900,686181.300,272595.500,263437.400,318179.700,0.000
286180.700,269802.400,712289.100,462138.200,685986.200,272409.600,263161.900,317966.600,0.000
286493.100,270109.600,712309.600,462572.800,686302.400,272635.300,263497.200,318221.600,0.000
286732.300,270342.000,712323.900,462998.400,686631.600,272879.100,263856.400,318497.900,0.000
286411.300,270025.700,712298.300,462568.800,686266.000,272659.500,263533.400,318251.600,0.000
286156.100,269778.400,712284.100,462118.100,685965.600,272404.500,263160.700,317959.300,0.000
286416.300,270033.600,712304.400,462448.700,686222.200,272569.700,263408.600,318145.000,0.000
286723.600,270331.400,712327.900,462964.700,686618.200,272863.500,263835.500,318474.500,0.000
286479.300,270090.300,712306.400,462670.500,686357.300,272716.900,263619.200,318311.100,0.000
286164.400,269785.900,712286.400,462132.900,685977.600,272422.700,263177.100,317972.400,0.000
286348.300,269968.500,712301.300,462337.000,686146.600,272518.100,263318.300,318076.800,0.000
286697.900,270309.800,712324.300,462893.800,686565.900,272825.400,263771.300,318425.600,0.000
286559.400,270170.600,712310.200,462761.400,686437.100,272770.300,263688.000,318368.300,0.000
286184.900,269806.700,712286.600,462165.600,685993.100,272446.700,263207.300,318000.900,0.000
286284.900,269905.300,712295.900,462232.900,686084.900,272467.400,263240.200,318021.900,0.000
286658.800,270268.000,712321.700,462810.600,686515.400,272782.300,263703.700,318374.800,0.000
286633.700,270240.600,712317.800,462852.700,686530.600,272821.800,263763.800,318422.800,0.000
286233.600,269850.800,712289.700,462239.300,686045.500,272488.300,263271.500,318045.000,0.000
286246.100,269867.000,712294.300,462168.800,686034.500,272433.200,263192.500,317983.100,0.000
286609.200,270222.200,712318.600,462710.000,686429.500,272719.700,263622.300,318314.600,0.000
286684.800,270294.800,712320.300,462906.700,686573.600,272839.000,263802.400,318458.000,0.000
286284.400,269902.600,712291.200,462321.300,686105.100,272526.400,263341.800,318105.400,0.000
286202.200,269825.000,712290.300,462106.200,685994.100,272398.000,263151.800,317948.200,0.000
286551.300,270166.400,712317.100,462609.000,686363.000,272664.300,263543.900,318243.700,0.000
286724.400,270332.100,712327.700,462948.200,686622.300,272860.200,263835.000,318469.300,0.000
286356.000,269970.000,712299.700,462436.300,686188.200,272586.900,263436.700,318170.800,0.000
286178.700,269797.000,712291.400,462085.300,685969.600,272383.400,263136.200,317939.600,0.000
286481.400,270090.800,712312.300,462497.000,686280.700,272593.700,263450.500,318176.900,0.000
286735.000,270337.500,712327.700,462944.300,686623.600,272846.200,263824.000,318459.300,0.000
286431.700,270042.700,712303.000,462547.200,686282.200,272641.800,263523.200,318227.800,0.000
286167.000,269789.900,712287.800,462079.600,685968.100,272381.200,263136.400,317926.000,0.000
286405.800,270026.300,712306.400,462380.200,686204.300,272529.000,263360.500,318092.800,0.000
286728.300,270338.600,712327.400,462905.200,686606.600,272825.200,263796.000,318429.300,0.000
286509.900,270120.700,712309.700,462647.300,686376.800,272699.200,263612.100,318291.400,0.000
286171.700,269791.000,712288.200,462088.500,685981.300,272390.700,263159.600,317937.100,0.000
286339.400,269956.200,712301.900,462264.800,686141.900,272470.100,263284.600,318020.500,0.000
286699.300,270311.600,712327.900,462833.800,686573.300,272787.500,263752.300,318373.200,0.000
286579.900,270195.400,712317.100,462741.400,686477.200,272756.400,263706.800,318338.600,0.000
286196.700,269822.100,712293.800,462139.800,686022.800,272435.500,263226.100,317970.000,0.000
286271.400,269897.400,712299.700,462172.400,686084.900,272435.800,263231.000,317968.200,0.000
286633.300,270249.900,712323.700,462735.500,686500.900,272739.100,263683.300,318309.500,0.000
286624.600,270240.600,712321.200,462807.100,686543.100,272795.200,263767.100,318371.800,0.000
286224.800,269852.700,712293.100,462200.500,686062.400,272472.200,263284.800,317999.300,0.000
286218.700,269851.500,712295.100,462099.000,686028.400,272404.400,263181.400,317910.600,0.000
286582.000,270211.500,712320.000,462636.600,686422.300,272694.300,263610.300,318236.700,0.000
286679.500,270305.300,712325.400,462864.300,686594.500,272834.300,263817.500,318399.200,0.000
286288.400,269925.100,712298.300,462295.800,686133.100,272534.800,263373.800,318059.000,0.000
286176.400,269817.800,712294.300,462042.000,685992.600,272381.300,263153.400,317877.700,0.000
286511.800,270146.800,712318.500,462519.100,686344.600,272630.000,263525.300,318155.100,0.000
286714.400,270342.900,712331.600,462893.400,686631.300,272850.800,263846.600,318402.600,0.000
286363.100,269999.900,712305.100,462409.100,686219.500,272598.800,263471.800,318118.400,0.000
286160.500,269801.600,712294.400,462028.600,685975.200,272380.000,263148.900,317867.400,0.000
286450.900,270084.600,712314.200,462418.800,686263.900,272575.000,263442.700,318090.200,0.000
286724.900,270353.300,712330.300,462889.200,686622.400,272839.800,263837.600,318390.600,0.000
286443.400,270077.100,712307.900,462526.600,686303.100,272656.400,263568.400,318185.700,0.000
286158.900,269801.500,712289.900,462032.800,685961.100,272381.200,263162.500,317867.100,0.000
286380.500,270020.800,712306.300,462305.400,686183.900,272515.800,263364.900,318015.400,0.000
286710.900,270342.800,712328.100,462840.000,686589.200,272812.900,263803.600,318349.000,0.000
286521.500,270151.600,712311.300,462624.600,686391.400,272708.100,263649.700,318235.000,0.000
286177.500,269814.700,712289.600,462060.000,685984.600,272395.800,263188.600,317879.300,0.000
286330.900,269966.900,712305.300,462213.600,686127.900,272465.400,263289.300,317953.800,0.000
286693.200,270321.400,712330.900,462783.300,686556.800,272783.700,263753.600,318309.500,0.000
286597.200,270222.000,712316.900,462719.800,686483.300,272762.700,263724.600,318289.600,0.000
286210.400,269840.900,712289.100,462110.300,686020.600,272432.300,263234.100,317913.300,0.000
286265.300,269896.200,712297.100,462111.300,686063.600,272415.900,263214.000,317890.700,0.000
286632.300,270256.400,712325.400,462675.300,686480.500,272721.600,263666.100,318234.900,0.000
286656.100,270278.100,712324.300,462787.900,686556.300,272802.400,263781.300,318323.600,0.000
286254.300,269885.500,712295.300,462186.100,686076.600,272479.400,263303.000,317955.900,0.000
286227.400,269860.300,712300.500,462050.600,686025.800,272393.800,263177.800,317855.200,0.000
286581.900,270206.700,712324.100,462572.400,686406.800,272668.400,263590.700,318166.300,0.000
286703.900,270321.600,712328.800,462829.600,686601.000,272821.800,263820.000,318342.800,0.000
286320.800,269944.200,712301.300,462275.000,686147.600,272528.700,263385.500,318011.600,0.000
286194.700,269823.400,712296.800,461993.900,685988.800,272368.300,263143.300,317821.100,0.000
286520.600,270142.800,712321.100,462449.700,686330.900,272609.200,263498.100,318091.200,0.000
286732.100,270347.600,712332.900,462836.500,686630.000,272832.400,263829.200,318346.300,0.000
