EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
299284.500,285716.300,711796.400,544553.500,711574.800,699926.300,264039.500,460809.000,0.000
299293.300,285730.700,711800.300,544446.900,711578.600,699589.300,263982.300,460677.300,0.000
299590.700,286009.300,711822.400,544904.400,711600.800,699510.300,264315.800,460863.600,0.000
299648.000,286058.800,711824.800,545066.600,711602.900,699291.800,264441.400,460897.700,0.000
299320.100,285752.700,711802.300,544529.300,711580.300,698740.700,264076.300,460537.100,0.000
299261.100,285703.500,711800.800,544299.500,711578.400,698351.900,263933.700,460341.000,0.000
299540.000,285966.700,711821.800,544702.800,711599.200,698250.800,264228.500,460495.500,0.000
299669.000,286082.200,711826.600,544978.100,711604.300,698081.500,264430.900,460587.300,0.000
299366.000,285792.100,711804.700,544506.100,711582.200,697559.600,264111.900,460264.400,0.000
299226.800,285663.400,711797.500,544160.900,711574.800,697115.200,263888.700,460004.800,0.000
299477.000,285900.600,711818.100,544494.400,711595.400,696983.700,264135.300,460122.700,0.000
299682.600,286091.800,711831.500,544872.400,711608.800,696866.800,264411.100,460271.500,0.000
299426.200,285846.500,711809.100,544494.800,711585.700,696389.100,264157.200,460001.900,0.000
299213.500,285646.200,711797.400,544042.800,711573.800,695892.800,263859.800,459682.600,0.000
299412.900,285836.200,711812.900,544270.800,711589.400,695717.100,264037.600,459739.900,0.000
299673.100,286078.900,711828.100,544718.600,711604.200,695638.000,264366.900,459929.700,0.000
299489.200,285900.200,711812.100,544476.100,711588.300,695225.600,264209.200,459738.600,0.000
299218.200,285643.800,711796.000,543951.400,711572.000,694693.900,263858.900,459382.000,0.000
299355.300,285773.900,711808.700,544066.200,711584.200,694466.100,263957.800,459378.800,0.000
299637.000,286038.100,711827.900,544538.500,711603.800,694395.600,264299.000,459575.800,0.000
299529.600,285930.200,711817.100,544435.900,711593.100,694048.900,264234.800,459458.100,0.000
299226.500,285646.900,711798.400,543882.600,711574.000,693504.700,263865.100,459089.900,0.000
299299.600,285720.800,711808.100,543880.400,711583.800,693228.900,263885.400,459025.300,0.000
299597.300,285998.100,711828.600,544353.000,711604.300,693163.400,264229.900,459223.100,0.000
299577.300,285975.000,711822.000,544394.800,711598.100,692883.900,264268.200,459185.700,0.000
299250.800,285665.900,711801.800,543832.200,711577.500,692328.600,263888.500,458812.100,0.000
299249.500,285667.300,711805.100,543698.900,711580.400,691988.900,263814.300,458670.300,0.000
299542.100,285942.200,711826.100,544142.500,711601.300,691908.500,264138.900,458850.400,0.000
299615.600,286007.600,711830.600,544330.000,711605.400,691703.800,264282.700,458896.500,0.000
299293.500,285703.700,711807.900,543803.500,711582.500,691165.300,263928.800,458545.900,0.000
299210.600,285633.200,711801.800,543539.300,711576.300,690763.600,263764.500,458332.700,0.000
299481.600,285890.800,711821.200,543924.200,711595.800,690659.100,264049.600,458480.200,0.000
299625.900,286022.900,711827.800,544224.900,711602.500,690506.800,264271.500,458584.600,0.000
299332.300,285745.300,711805.000,543770.800,711579.300,690000.300,263963.800,458274.300,0.000
299178.000,285602.900,711797.300,543402.400,711571.500,689551.000,263724.300,458006.000,0.000
299412.400,285822.200,711817.300,543712.400,711592.100,689414.100,263955.400,458112.800,0.000
299625.200,286019.300,711829.400,544099.600,711604.100,689306.600,264238.800,458269.600,0.000
299380.300,285784.800,711809.600,543746.700,711583.400,688845.800,264003.400,458017.400,0.000
299156.100,285574.300,711796.200,543274.800,711570.400,688346.500,263691.800,457690.500,0.000
299349.100,285759.300,711813.700,543487.900,711588.200,688170.900,263860.000,457746.600,0.000
299608.700,286001.000,711831.800,543943.700,711606.100,688097.400,264192.000,457941.000,0.000
299434.500,285834.700,711816.000,543728.200,711590.300,687701.600,264051.000,457762.900,0.000
299163.100,285586.700,711800.600,543203.600,711574.900,687180.200,263701.900,457412.800,0.000
299277.000,285697.100,711811.600,543286.100,711585.700,686940.100,263773.300,457389.700,0.000
299581.000,285982.600,711833.800,543777.400,711608.300,686889.600,264131.700,457606.100,0.000
299493.700,285894.100,711824.700,543710.900,711598.600,686566.800,264095.900,457512.600,0.000
299166.700,285586.300,711800.800,543139.800,711564.300,686012.300,263710.500,457131.400,0.000
299216.300,285635.300,711804.600,543103.100,711545.800,685720.800,263701.800,457042.100,0.000
299518.700,285919.400,711824.900,543576.300,711564.100,685616.600,264047.100,457242.300,0.000
299513.200,285908.600,711821.900,543647.800,711587.100,685193.400,264105.400,457221.300,0.000
299170.900,285585.600,711797.700,543077.300,711571.800,684780.500,263713.500,456837.100,0.000
299151.200,285575.400,711800.600,542917.400,711574.900,684690.800,263620.000,456683.600,0.000
299437.300,285846.100,711820.800,543349.300,711595.000,684868.900,263936.700,456859.200,0.000
299525.300,285923.600,711823.800,543560.800,711598.100,684937.100,264096.200,456917.900,0.000
299207.700,285625.200,711801.300,543045.800,711575.500,684661.100,263748.700,456575.400,0.000
299093.700,285526.500,711793.200,542742.300,711567.400,684490.600,263552.200,456336.300,0.000
299352.800,285773.900,711812.200,543109.800,711586.100,684629.500,263820.000,456469.900,0.000
299524.800,285931.900,711821.800,543444.000,711595.800,684752.500,264066.600,456599.300,0.000
299249.700,285669.500,711801.700,543025.400,711576.100,684521.600,263786.700,456314.100,0.000
299075.200,285508.600,711793.500,542632.300,711567.300,684312.000,263527.400,456029.300,0.000
299290.900,285714.600,711809.600,542911.100,711583.400,684409.900,263734.200,456112.600,0.000
299518.400,285928.600,711822.700,543327.400,711596.600,684569.900,264037.500,456286.700,0.000
299291.100,285710.500,711804.600,543013.900,711578.400,684380.700,263828.300,456057.100,0.000
299048.200,285483.200,711787.400,542526.800,711561.000,684120.100,263501.500,455720.000,0.000
299220.900,285647.300,711803.500,542712.400,711577.300,684180.100,263644.200,455756.900,0.000
299491.100,285898.400,711820.200,543179.100,711594.000,684362.000,263980.200,455954.900,0.000
299334.800,285745.300,711805.800,542996.400,711579.600,684229.600,263859.100,455796.300,0.000
299043.400,285470.800,711786.500,542452.600,711560.100,683939.600,263491.200,455431.100,0.000
299152.000,285579.000,711797.400,542517.900,711571.200,683942.700,263552.000,455401.000,0.000
299446.900,285858.200,711819.900,543001.100,711594.000,684137.100,263904.700,455612.000,0.000
299377.800,285787.400,711813.300,542967.800,711587.400,684079.900,263891.700,455537.500,0.000
299047.200,285476.800,711789.400,542389.700,711563.400,683767.900,263498.800,455150.900,0.000
299087.100,285518.000,711795.200,542327.200,711569.000,683712.200,263472.200,455049.400,0.000
299389.100,285804.000,711817.600,542800.000,711591.300,683897.900,263815.700,455250.700,0.000
299411.300,285824.600,711816.200,542914.300,711589.800,683908.700,263904.500,455259.800,0.000
299078.800,285513.100,711793.400,542363.300,711567.200,683609.200,263531.800,454894.900,0.000
299029.500,285471.200,711792.500,542162.700,711566.100,683481.600,263407.200,454712.100,0.000
299313.700,285737.400,711811.200,542580.900,711584.900,683636.800,263712.600,454878.300,0.000
299432.200,285843.200,711818.500,542832.700,711592.400,683716.100,263901.300,454964.700,0.000
299114.500,285539.600,711797.300,542333.000,711571.200,683434.800,263560.900,454629.400,0.000
299000.700,285438.000,711792.700,542021.900,711565.900,683259.900,263363.400,454393.700,0.000
299258.000,285682.000,711811.400,542375.900,711585.100,683388.400,263624.300,454525.400,0.000
299442.800,285851.500,711819.300,542725.600,711593.100,683508.500,263880.600,454664.100,0.000
299156.900,285577.500,711797.800,542309.300,711571.600,683259.300,263599.500,454374.100,0.000
298963.800,285399.400,711786.900,541887.600,711560.800,683025.400,263322.900,454074.900,0.000
299178.200,285605.100,711804.600,542152.500,711578.400,683114.800,263524.500,454159.100,0.000
299421.800,285832.700,711819.300,542583.000,711592.900,683274.800,263837.900,454342.800,0.000
299214.200,285632.600,711802.400,542299.200,711575.500,683093.700,263650.300,454132.300,0.000
298962.600,285395.900,711787.500,541800.500,711560.700,682824.900,263317.800,453795.300,0.000
299123.000,285548.100,711802.600,541955.900,711575.800,682864.800,263443.900,453818.100,0.000
299399.800,285805.800,711820.700,542421.400,711593.900,683037.100,263782.100,454017.100,0.000
299267.200,285674.700,711808.600,542273.100,711581.600,682915.400,263686.900,453878.000,0.000
298970.900,285399.300,711791.700,541727.400,711564.700,682623.100,263323.100,453517.200,0.000
299060.900,285486.800,711800.400,541757.100,711573.400,682603.200,263362.000,453468.600,0.000
299359.700,285765.000,711820.300,542240.400,711593.800,682788.500,263714.000,453678.600,0.000
299313.000,285717.800,711813.800,542242.700,711587.100,682737.600,263724.700,453626.100,0.000
298986.400,285411.800,711792.400,541675.900,711565.100,682427.300,263342.500,453255.800,0.000
299004.300,285432.600,711797.900,541581.300,711570.600,682347.800,263292.100,453139.100,0.000
299300.000,285711.200,711817.100,542039.500,711590.300,682517.300,263623.100,453330.300,0.000
299346.200,285751.600,711816.300,542187.800,711590.400,682537.400,263736.500,453358.900,0.000
299020.800,285441.400,711794.800,541648.300,711568.800,682236.800,263369.500,453004.300,0.000
298966.700,285395.800,711796.100,541435.000,711569.300,682107.100,263240.300,452825.900,0.000
299251.800,285666.300,711816.400,541847.500,711589.800,682261.400,263542.600,452995.200,0.000
299375.300,285780.500,711822.300,542118.100,711596.300,682340.500,263741.000,453090.200,0.000
299062.600,285484.600,711800.600,541632.100,711573.900,682059.900,263411.300,452765.400,0.000
298928.600,285364.100,711794.800,541292.900,711567.400,681867.700,263193.400,452517.500,0.000
299168.200,285591.900,711812.300,541623.300,711585.200,681979.500,263436.800,452637.400,0.000
299359.300,285769.000,711823.300,541988.100,711596.400,682098.500,263701.600,452784.100,0.000
299099.800,285522.200,711803.300,541605.900,711576.600,681867.700,263445.400,452521.000,0.000
298903.300,285340.300,711792.500,541174.300,711565.700,681633.900,263164.900,452224.300,0.000
299104.000,285530.900,711808.900,541415.100,711581.800,681705.000,263349.200,452294.200,0.000
299354.100,285764.800,711826.500,541855.900,711599.400,681864.400,263671.200,452485.900,0.000
299152.900,285572.000,711811.800,541598.100,711585.100,681688.600,263502.300,452290.900,0.000
298890.600,285331.300,711795.800,541085.500,711569.000,681408.800,263163.700,451951.700,0.000
299033.200,285468.100,711809.700,541213.200,711582.400,681432.300,263269.800,451962.500,0.000
299311.300,285727.100,711825.900,541681.100,711599.400,681601.100,263604.300,452160.300,0.000
299196.300,285614.500,711813.700,541568.100,711587.300,681491.900,263534.400,452044.200,0.000
298895.400,285333.300,711795.900,541016.100,711568.800,681191.400,263168.800,451685.500,0.000
298974.200,285411.200,711807.700,541025.400,711580.400,681162.600,263196.400,451634.100,0.000
299276.100,285689.900,711828.400,541504.400,711601.900,681340.400,263545.800,451844.700,0.000
299246.400,285652.600,711820.100,541528.400,711593.600,681293.200,263569.800,451802.100,0.000
298913.600,285338.900,711797.100,540958.800,711569.700,680974.800,263180.700,451427.700,0.000
298914.700,285345.200,711799.900,540835.400,711573.000,680880.500,263111.300,451299.100,0.000
299211.000,285625.500,711822.300,541286.300,711595.600,681045.300,263437.200,451494.100,0.000
299273.300,285683.100,711823.600,541460.200,711596.500,681075.800,263569.600,451541.100,0.000
298946.000,285374.900,711802.100,540928.900,711575.100,680775.000,263209.800,451191.700,0.000
298871.300,285308.800,711800.800,540682.800,711573.800,680622.200,263056.300,450993.800,0.000
299152.400,285574.300,711820.800,541083.100,711593.800,680764.100,263351.200,451158.000,0.000
299300.300,285712.900,711827.600,541385.000,711600.600,680855.800,263576.500,451277.800,0.000
299000.300,285427.800,711804.700,540923.500,711577.600,680582.500,263265.500,450970.200,0.000
298846.900,285286.700,711798.300,540559.400,711571.300,680371.100,263029.300,450707.100,0.000
299095.200,285525.100,711819.500,540885.400,711593.100,680483.600,263274.200,450829.600,0.000
299299.000,285713.100,711827.800,541268.500,711601.000,680603.100,263550.200,450984.600,0.000
299037.100,285459.700,711804.900,540899.200,711578.000,680363.500,263297.300,450723.800,0.000
298815.600,285255.600,711793.300,540442.900,711566.200,680106.900,262997.300,450413.300,0.000
299006.500,285442.400,711810.600,540659.900,711583.600,680164.000,263164.600,450475.100,0.000
299270.900,285690.400,711827.400,541112.700,711600.300,680327.800,263492.700,450675.700,0.000
299096.200,285521.700,711812.900,540891.800,711585.900,680170.400,263350.600,450506.300,0.000
298813.300,285257.700,711797.800,540360.700,711571.100,679875.400,262996.800,450153.700,0.000
298949.000,285388.300,711812.000,540463.300,711585.100,679882.700,263085.800,450151.600,0.000
299244.400,285663.300,711831.400,540941.700,711604.200,680058.200,263432.200,450362.700,0.000
299136.900,285554.600,711815.800,540845.000,711588.800,679945.800,263367.800,450251.400,0.000
298820.500,285256.400,711794.800,540277.300,711567.400,679627.000,262982.800,449880.100,0.000
298878.700,285314.300,711802.900,540250.800,711575.400,679572.800,262981.300,449805.600,0.000
299188.300,285606.000,711825.100,540734.900,711597.500,679752.800,263337.400,450022.500,0.000
299190.700,285603.600,711823.800,540809.100,711596.400,679731.900,263404.900,450019.600,0.000
298846.200,285276.300,711800.300,540234.200,711572.800,679401.500,263014.000,449644.100,0.000
298834.900,285274.400,711802.100,540086.200,711575.300,679292.500,262930.000,449503.100,0.000
299125.400,285549.900,711822.400,540525.900,711595.200,679446.100,263250.500,449689.500,0.000
299201.300,285615.400,711822.600,540718.300,711595.000,679475.700,263395.600,449743.200,0.000
298887.300,285319.200,711801.800,540204.600,711574.400,679183.800,263052.000,449411.600,0.000
298787.700,285229.700,711798.900,539923.600,711571.900,679007.400,262872.900,449196.900,0.000
299045.600,285473.700,711818.300,540294.100,711590.900,679126.900,263144.100,449340.500,0.000
299215.600,285631.700,711828.400,540622.800,711600.800,679229.300,263389.800,449476.100,0.000
298921.900,285352.300,711807.000,540181.400,711579.900,678961.200,263092.700,449180.300,0.000
298747.500,285191.500,711796.100,539784.300,711569.000,678726.600,262833.300,448899.500,0.000
298977.000,285409.900,711814.700,540074.800,711587.300,678812.300,263053.000,449003.300,0.000
299206.500,285620.700,711828.900,540481.300,711601.700,678947.100,263351.000,449180.400,0.000
298977.200,285397.300,711810.400,540156.400,711583.100,678731.900,263132.200,448951.700,0.000
298745.200,285184.000,711796.900,539681.900,711569.700,678460.800,262818.200,448632.300,0.000
298923.200,285353.900,711813.300,539872.700,711586.100,678499.300,262969.000,448677.800,0.000
299198.500,285610.700,711829.900,540337.600,711602.800,678661.800,263307.100,448882.800,0.000
299037.400,285455.200,711814.400,540139.900,711587.400,678503.000,263177.200,448719.800,0.000
298733.000,285170.800,711793.400,539586.400,711566.400,678185.100,262802.100,448346.900,0.000
298850.100,285285.300,711804.800,539663.100,711577.800,678177.100,262872.700,448329.100,0.000
299150.100,285568.100,711825.300,540150.300,711598.100,678356.200,263228.100,448548.800,0.000
299084.300,285500.500,711818.000,540107.900,711591.000,678279.800,263209.500,448478.200,0.000
298776.100,285210.000,711800.400,539549.900,711572.900,677970.300,262839.200,448121.600,0.000
298824.900,285258.300,711808.300,539504.600,711580.700,677905.100,262827.100,448040.100,0.000
299130.900,285543.100,711829.300,539980.700,711602.300,678074.900,263172.900,448249.800,0.000
299155.000,285559.000,711827.100,540084.400,711599.800,678064.700,263255.600,448259.300,0.000
298815.700,285238.900,711802.900,539527.600,711575.700,677744.100,262877.400,447896.600,0.000
298777.800,285208.200,711803.700,539350.400,711576.700,677617.100,262770.100,447738.300,0.000
299068.900,285480.800,711823.300,539782.900,711596.500,677767.100,263085.000,447923.200,0.000
299174.400,285575.100,711826.200,540019.400,711599.800,677815.700,263260.600,448005.700,0.000
298853.700,285271.100,711805.300,539511.700,711578.600,677515.000,262915.300,447672.900,0.000
298747.500,285180.100,711802.800,539216.800,711575.700,677337.600,262729.400,447456.300,0.000
299007.800,285428.800,711822.100,539580.600,711595.200,677456.800,262998.900,447601.900,0.000
299192.100,285598.200,711834.900,539935.300,711607.700,677567.100,263259.500,447751.600,0.000
298910.000,285327.900,711812.700,539517.600,711585.900,677308.700,262978.000,447470.200,0.000
298727.300,285159.500,711803.300,539108.600,711576.500,677074.400,262715.100,447189.500,0.000
298937.400,285356.800,711818.700,539373.600,711592.100,677144.000,262914.300,447274.400,0.000
299181.900,285583.700,711833.400,539804.800,711606.900,677293.600,263227.000,447465.100,0.000
298963.300,285372.300,711817.800,539509.600,711590.300,677099.300,263033.900,447256.400,0.000
298715.100,285138.300,711803.100,539009.100,711575.800,676819.800,262701.300,446924.100,0.000
298892.900,285306.300,711818.900,539185.800,711591.900,676862.400,262841.800,446969.400,0.000
299172.100,285566.400,711836.300,539659.600,711609.800,677029.600,263181.700,447180.200,0.000
299031.800,285428.300,711823.600,539502.600,711596.900,676892.200,263081.200,447045.500,0.000
298738.800,285156.700,711806.000,538957.900,711578.600,676586.700,262716.900,446693.500,0.000
298833.100,285251.700,711814.700,539003.300,711587.300,676561.400,262765.900,446660.900,0.000
299129.300,285531.100,711834.900,539489.700,711607.900,676735.900,263116.800,446875.900,0.000
299081.700,285482.800,711827.400,539484.800,711600.600,676673.400,263124.700,446825.900,0.000
298764.500,285184.400,711807.300,538922.100,711580.300,676359.700,262750.500,446465.900,0.000
298805.400,285227.800,711817.100,538854.300,711589.900,676293.100,262727.500,446378.400,0.000
299094.200,285497.900,711837.400,539315.500,711610.200,676451.900,263057.900,446576.300,0.000
299119.500,285513.600,711832.400,539440.300,711605.900,676442.400,263151.600,446594.200,0.000
298788.200,285197.500,711809.600,538890.600,711582.700,676126.400,262781.700,446239.100,0.000
298741.400,285157.600,711808.400,538680.600,711581.100,675989.800,262657.700,446069.800,0.000
299026.200,285422.900,711829.700,539100.600,711602.300,676131.000,262961.100,446244.700,0.000
299161.000,285543.600,711838.400,539379.600,711611.400,676208.900,263169.300,446354.800,0.000
298849.500,285247.400,711815.400,538891.800,711588.200,675921.500,262840.300,446037.400,0.000
298714.500,285123.700,711809.900,538558.100,711583.100,675718.100,262626.800,445797.300,0.000
298970.000,285363.100,711828.700,538904.800,711601.700,675824.900,262882.800,445932.900,0.000
299160.600,285535.200,711835.700,539268.100,711608.900,675932.200,263144.100,446080.900,0.000
298888.100,285277.700,711815.300,538875.200,711588.500,675684.900,262877.700,445814.800,0.000
298688.900,285097.400,711805.200,538444.100,711577.900,675440.300,262596.700,445526.000,0.000
298905.300,285302.700,711823.200,538703.100,711595.400,675516.300,262793.800,445618.300,0.000
299160.600,285535.300,711839.300,539148.100,711612.200,675669.400,263115.400,445818.900,0.000
298953.300,285335.500,711822.700,538874.500,711595.400,675477.000,262932.800,445620.600,0.000
298691.200,285095.400,711808.100,538363.300,711580.500,675193.300,262596.000,445290.600,0.000
298841.800,285239.100,711822.600,538503.400,711594.800,675213.500,262711.100,445313.300,0.000
299137.300,285513.900,711840.900,538994.200,711613.600,675389.400,263064.800,445537.000,0.000
299019.500,285398.100,711830.600,538873.700,711603.600,675273.500,262989.900,445426.200,0.000
298708.600,285108.200,711810.200,538309.700,711583.200,674955.100,262609.900,445058.600,0.000
298774.500,285173.600,711814.300,538308.800,711587.300,674899.900,262621.100,444992.800,0.000
299086.100,285466.000,711834.900,538803.900,711607.900,675078.300,262978.800,445218.300,0.000
299067.800,285445.800,711831.700,538843.800,711604.600,675038.600,263016.600,445199.900,0.000
298727.000,285126.700,711810.600,538270.100,711582.800,674713.600,262628.700,444832.800,0.000
298732.800,285138.600,711813.600,538154.100,711586.300,674616.600,262563.800,444712.800,0.000
299031.800,285416.800,711832.800,538609.900,711605.400,674771.600,262889.800,444908.100,0.000
299098.900,285473.200,711834.000,538785.600,711606.600,674793.200,263021.300,444959.900,0.000
298768.000,285161.400,711811.400,538247.200,711584.300,674485.400,262658.400,444616.000,0.000
298699.200,285099.600,711811.600,538006.200,711584.300,674330.400,262509.700,444429.800,0.000
298974.600,285357.800,711830.300,538404.100,711603.100,674458.100,262798.700,444591.700,0.000
299119.800,285488.700,711837.200,538697.900,711609.900,674536.900,263012.400,444709.500,0.000
298808.500,285191.900,711815.500,538223.700,711588.100,674254.200,262694.800,444402.000,0.000
298656.900,285055.500,711807.300,537857.000,711580.000,674034.400,262458.800,444142.100,0.000
298910.200,285295.200,711826.300,538184.200,711598.600,674133.600,262698.500,444264.100,0.000
299127.300,285493.800,711839.300,538580.800,711611.600,674264.000,262983.700,444438.100,0.000
298870.800,285248.000,711820.200,538209.800,711592.900,674029.500,262735.000,444188.800,0.000
298647.400,285044.600,711805.600,537742.700,711577.900,673761.700,262428.600,443877.900,0.000
298842.500,285228.700,711822.700,537969.300,711595.400,673815.400,262601.400,443948.900,0.000
299100.000,285460.700,711837.200,538418.900,711610.600,673963.800,262922.900,444144.800,0.000
298908.900,285275.400,711820.700,538169.600,711593.200,673780.100,262756.000,443957.300,0.000
298633.500,285022.700,711803.700,537634.900,711575.700,673481.300,262400.900,443611.600,0.000
298784.100,285168.600,711822.100,537759.100,711594.800,673499.300,262506.600,443632.400,0.000
299080.000,285443.100,711841.800,538245.100,711614.400,673668.300,262857.700,443852.100,0.000
298958.000,285324.800,711826.400,538129.400,711599.400,673540.800,262784.100,443738.800,0.000
298618.500,285006.600,711802.500,537534.100,711575.400,673198.200,262380.300,443355.100,0.000
298674.800,285066.100,711810.400,537508.000,711583.100,673132.200,262376.100,443281.900,0.000
298979.400,285350.800,711831.400,537990.600,711604.000,673296.600,262721.400,443495.200,0.000
298959.600,285325.300,711827.100,538036.800,711599.600,673246.200,262761.400,443470.400,0.000
298608.700,284999.300,711804.200,537447.400,711576.900,672901.900,262362.700,443092.200,0.000
298589.300,284987.100,711807.300,537294.900,711580.400,672777.700,262272.200,442950.100,0.000
298891.900,285271.800,711832.600,537749.800,711605.400,672931.300,262599.300,443146.000,0.000
298970.900,285341.700,711835.900,537940.700,711608.800,672951.000,262739.200,443203.500,0.000
298624.500,285016.400,711810.800,537384.500,711584.200,672619.800,262361.900,442844.900,0.000
298524.800,284929.800,711809.300,537092.900,711582.200,672427.900,262179.100,442630.900,0.000
298788.400,285176.900,711828.000,537462.300,711600.800,672531.100,262446.400,442776.000,0.000
298947.400,285325.200,711835.900,537773.300,711608.300,672607.800,262672.600,442901.600,0.000
298640.900,285039.500,711814.900,537306.400,711587.100,672317.300,262358.000,442599.300,0.000
298462.800,284879.900,711804.800,536902.400,711577.600,672067.300,262092.300,442318.300,0.000
298694.900,285101.000,711823.600,537197.800,711596.700,672138.300,262307.900,442418.800,0.000
298925.000,285313.900,711836.100,537601.300,711609.400,672256.800,262597.300,442590.400,0.000
298691.100,285094.300,711821.200,537262.000,711594.000,672027.800,262374.100,442361.600,0.000
298447.000,284872.200,711810.900,536766.500,711583.600,671734.100,262046.600,442034.300,0.000
298607.400,285024.300,711819.600,536932.600,711592.100,671733.100,262167.100,442054.400,0.000
298881.300,285278.100,711836.300,537391.600,711608.900,671876.100,262496.300,442255.500,0.000
298711.200,285113.100,711823.300,537180.900,711595.900,671704.000,262360.100,442093.700,0.000
298405.900,284830.100,711804.300,536621.300,711576.900,671375.400,261984.500,441729.100,0.000
298527.900,284950.600,711817.100,536698.600,711589.600,671349.100,262050.600,441710.800,0.000
298828.200,285229.800,711835.600,537179.500,711608.600,671495.900,262388.400,441918.300,0.000
298741.400,285143.900,711827.800,537110.600,711600.800,671382.800,262344.800,441830.200,0.000
298397.400,284822.400,711806.600,536506.100,711579.000,671024.400,261933.300,441440.000,0.000
298437.900,284864.000,711813.800,536440.900,711586.600,670927.100,261900.600,441343.600,0.000
298745.200,285154.900,711835.500,536913.800,711608.400,671074.300,262236.000,441548.300,0.000
298748.000,285154.900,711832.800,536992.200,711605.900,671028.400,262293.700,441537.900,0.000
298388.800,284818.700,711809.400,536400.300,711581.900,670671.100,261887.200,441152.800,0.000
298358.200,284794.700,711810.000,536212.500,711583.100,670518.600,261768.300,440988.100,0.000
298656.700,285077.800,711831.600,536645.600,711605.100,670643.400,262074.700,441162.800,0.000
298759.600,285173.500,711837.800,536872.800,711611.000,670672.000,262240.000,441235.900,0.000
298415.700,284850.000,711813.900,536333.400,711586.500,670333.500,261868.700,440880.600,0.000
298291.900,284740.800,711808.300,536018.800,711580.700,670115.100,261661.500,440640.800,0.000
298561.600,284997.400,711829.300,536390.600,711602.100,670214.900,261928.900,440781.800,0.000
298747.600,285171.200,711840.500,536736.500,711613.900,670299.900,262177.800,440921.300,0.000
298449.800,284892.500,711818.100,536294.800,711591.000,670007.300,261874.300,440622.700,0.000
298256.900,284716.800,711808.700,535872.800,711581.700,669740.400,261591.200,440325.600,0.000
298484.400,284932.400,711824.800,536150.200,711597.900,669792.500,261789.500,440407.400,0.000
298729.800,285160.700,711841.300,536579.700,711614.100,669915.900,262094.400,440587.000,0.000
298495.800,284936.800,711824.500,536259.600,711597.600,669680.000,261879.000,440357.500,0.000
298239.200,284702.700,711810.500,535748.400,711583.800,669372.400,261540.400,440019.000,0.000
298407.000,284864.900,711822.400,535915.800,711595.400,669378.400,261664.800,440044.800,0.000
298694.100,285129.000,711841.300,536393.400,711614.300,669521.400,262001.500,440247.600,0.000
298530.300,284970.700,711825.100,536204.200,711598.100,669339.300,261871.100,440082.500,0.000
298221.500,284685.100,711805.000,535633.800,711577.800,668995.800,261483.600,439707.400,0.000
298337.100,284797.500,711818.700,535696.600,711591.600,668957.500,261538.000,439679.000,0.000
298642.300,285079.600,711838.100,536190.100,711611.300,669101.600,261881.800,439883.900,0.000
298581.200,285016.700,711830.100,536169.600,711602.900,669004.000,261871.100,439816.600,0.000
298237.400,284697.800,711807.400,535581.000,711580.300,668644.300,261468.400,439431.800,0.000
298274.100,284738.300,711816.100,535516.000,711589.100,668545.400,261436.600,439333.700,0.000
298594.800,285033.900,711836.800,536009.300,711609.500,668695.000,261785.300,439544.700,0.000
298640.000,285069.900,711836.800,536152.300,711610.000,668675.300,261890.300,439571.100,0.000
298300.100,284749.500,711814.300,535593.600,711587.300,668329.400,261510.800,439208.800,0.000
298260.900,284716.200,711814.100,535406.500,711587.300,668173.300,261395.500,439043.800,0.000
298581.700,285016.700,711838.200,535882.800,711611.100,668318.900,261732.400,439243.600,0.000
298723.500,285144.100,711843.800,536186.400,711616.300,668374.900,261946.500,439354.500,0.000
298424.900,284861.900,711821.900,535734.500,711594.800,668084.100,261642.500,439055.000,0.000
298316.300,284759.600,711815.800,535453.900,711589.200,667887.100,261461.400,438840.100,0.000
298605.400,285029.100,711838.000,535868.300,711610.800,668010.600,261757.600,439009.500,0.000
298819.900,285223.000,711848.200,536281.400,711620.600,668129.900,262049.600,439184.200,0.000
298554.000,284964.600,711828.400,535908.900,711601.000,667882.700,261801.700,438935.000,0.000
298368.100,284790.800,711817.800,535512.600,711590.200,667641.400,261546.400,438668.800,0.000
298609.800,285017.900,711837.300,535823.600,711610.200,667727.100,261776.700,438787.900,0.000
298879.100,285266.200,711852.800,536309.700,711625.700,667884.600,262122.700,439007.900,0.000
298669.100,285064.100,711834.600,536053.500,711607.300,667688.200,261952.700,438821.300,0.000
298405.300,284819.000,711819.400,535562.400,711592.300,667398.100,261629.200,438502.100,0.000
298572.800,284978.400,711834.200,535746.400,711607.100,667423.600,261771.900,438548.100,0.000
298882.300,285265.300,711852.300,536272.400,711625.800,667603.400,262146.300,438794.300,0.000
298761.800,285146.800,711841.300,536163.700,711614.300,667483.100,262080.400,438698.000,0.000
298446.100,284850.200,711819.900,535610.900,711592.500,667167.700,261715.400,438350.300,0.000
298549.500,284953.300,711831.500,535670.300,711604.300,667148.600,261777.700,438338.200,0.000
298880.000,285259.800,711854.400,536207.000,711627.600,667341.400,262162.800,438590.300,0.000
298845.200,285218.700,711848.100,536243.900,711621.100,667289.200,262198.600,438570.700,0.000
298501.100,284892.100,711824.000,535670.300,711597.100,666957.300,261816.500,438212.800,0.000
298525.300,284917.200,711829.300,535589.100,711602.300,666872.300,261782.000,438121.800,0.000
298849.000,285220.700,711850.500,536093.800,711623.900,667048.900,262142.100,438352.600,0.000
